cID,name,inchi,mp,bp,sID,filename,state,state_original,resolution,spectrometer,original_spectrum,collection,origin,owner,source_reference,nist_source,date
C613934,"Benzamide, N-methyl-","InChI=1S/C8H9NO/c1-9-8(10)7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",,,2,C613934_IR_2.jdx,solid,SOLID (NUJOL MULL),2,DOW KBr FOREPRISM-GRATING,cob6269,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 06269,COBLENTZ,1960/01/29
C613945,"Benzoic acid, hydrazide","InChI=1S/C7H8N2O/c8-9-7(10)6-4-2-1-3-5-6/h1-5H,8H2,(H,9,10)",,,0,C613945_IR_0.jdx,gas,gas,,HP-GC/MS/IRD,,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C613978,"Benzenamine, N-ethyl-N-methyl-","InChI=1S/C9H13N/c1-3-10(2)9-7-5-4-6-8-9/h4-8H,3H2,1-2H3",,,0,C613978_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C613978,"Benzenamine, N-ethyl-N-methyl-","InChI=1S/C9H13N/c1-3-10(2)9-7-5-4-6-8-9/h4-8H,3H2,1-2H3",,,1,C613978_IR_1.jdx,solution,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1563,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1563,COBLENTZ,"Not specified, most likely prior to 1970"
C613978,"Benzenamine, N-ethyl-N-methyl-","InChI=1S/C9H13N/c1-3-10(2)9-7-5-4-6-8-9/h4-8H,3H2,1-2H3",,90-91 C AT 11 mmHg,2,C613978_IR_2.jdx,liquid,LIQUID (NEAT),2,BAIRD (GRATING),cob5925,COBLENTZ III,WYANDOTTE CHEMICALS CORP.,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 05925,COBLENTZ,"Not specified, most likely prior to 1970"
C614006,"Benzenamine, N-methyl-N-nitroso-","InChI=1S/C7H8N2O/c1-9(8-10)7-5-3-2-4-6-7/h2-6H,1H3",,,0,C614006_IR_0.jdx,liquid,LIQUID (NEAT),2,BECKMAN IR-4 (HYBRID PRISM-GRATING),cob9956,COBLENTZ III,UNIVERSITY OF FLORIDA,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 9956,COBLENTZ,1967/03/07
C6140610,"Pentanenitrile, 4,4-dimethyl-5-oxo-","InChI=1S/C7H11NO/c1-7(2,6-9)4-3-5-8/h6H,3-4H2,1-2H3",,,0,C6140610_IR_0.jdx,,,4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob2400,COBLENTZ,"TENNESSEE EASTMAN COMPANY, RESEARCH LABORATORIES",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 2400,COBLENTZ,"Not specified, most likely prior to 1970"
C614142,"Benzenemethanol, α-propyl-","InChI=1S/C10H14O/c1-2-6-10(11)9-7-4-3-5-8-9/h3-5,7-8,10-11H,2,6H2,1H3",,,0,C614142_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614142,"Benzenemethanol, α-propyl-","InChI=1S/C10H14O/c1-2-6-10(11)9-7-4-3-5-8-9/h3-5,7-8,10-11H,2,6H2,1H3",,108-112 C AT 10 mmHg,1,C614142_IR_1.jdx,liquid,LIQUID,4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1268,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1268,COBLENTZ,"Not specified, most likely prior to 1970"
C614164,"Benzenepropanenitrile, β-oxo-","InChI=1S/C9H7NO/c10-7-6-9(11)8-4-2-1-3-5-8/h1-5H,6H2",,,0,C614164_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614186,Ethyl nicotinate,"InChI=1S/C8H9NO2/c1-2-11-8(10)7-4-3-5-9-6-7/h3-6H,2H2,1H3",8-9.5 C,,0,C614186_IR_0.jdx,liquid,LIQUID,4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob595,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 595,COBLENTZ,"Not specified, most likely prior to 1970"
C614288,"Benzamide, N-benzoyl-","InChI=1S/C14H11NO2/c16-13(11-7-3-1-4-8-11)15-14(17)12-9-5-2-6-10-12/h1-10H,(H,15,16,17)",,,0,C614288_IR_0.jdx,solid,SOLID (MINERAL OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1470,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1470,COBLENTZ,"Not specified, most likely prior to 1970"
C614299,"Benzeneethanol, α-phenyl-","InChI=1S/C14H14O/c15-14(13-9-5-2-6-10-13)11-12-7-3-1-4-8-12/h1-10,14-15H,11H2",66-67 C,,0,C614299_IR_0.jdx,solid,SOLID (KBr PELLET),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1270,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1270,COBLENTZ,"Not specified, most likely prior to 1970"
C614302,N-Benzyl-N-methylaniline,"InChI=1S/C14H15N/c1-15(14-10-6-3-7-11-14)12-13-8-4-2-5-9-13/h2-11H,12H2,1H3",,,0,C614302_IR_0.jdx,solution,"SOLUTION (10% CCl4 FOR 3800-1340, 10% CS2 FOR 1340-450 CM^-^1)",2,DOW KBr FOREPRISM-GRATING,cob6361,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 6361,COBLENTZ,1964/03/16
C6143299,5-Norbornen-2-yl acetate,"InChI=1S/C9H12O2/c1-6(10)11-9-5-7-2-3-8(9)4-7/h2-3,7-9H,4-5H2,1H3",,,0,C6143299_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C6143302,5-Phenylbicyclo[2.2.1]hept-2-ene,"InChI=1S/C13H14/c1-2-4-11(5-3-1)13-9-10-6-7-12(13)8-10/h1-7,10,12-13H,8-9H2",,,0,C6143302_IR_0.jdx,gas,gas,,HP-GC/MS/IRD,,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614335,"1,2,3-Propanetriol, tribenzoate","InChI=1S/C24H20O6/c25-22(18-10-4-1-5-11-18)28-16-21(30-24(27)20-14-8-3-9-15-20)17-29-23(26)19-12-6-2-7-13-19/h1-15,21H,16-17H2",,,0,C614335_IR_0.jdx,,,,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob9452,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 9452,COBLENTZ,"Not specified, most likely prior to 1974"
C614335,"1,2,3-Propanetriol, tribenzoate","InChI=1S/C24H20O6/c25-22(18-10-4-1-5-11-18)28-16-21(30-24(27)20-14-8-3-9-15-20)17-29-23(26)19-12-6-2-7-13-19/h1-15,21H,16-17H2",75-76 C,,1,C614335_IR_1.jdx,solid,SOLID (MINERAL OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob2852,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 2852,COBLENTZ,"Not specified, most likely prior to 1970"
C614346,"Benzoic acid, 4-methylphenyl ester","InChI=1S/C14H12O2/c1-11-7-9-13(10-8-11)16-14(15)12-5-3-2-4-6-12/h2-10H,1H3",,,0,C614346_IR_0.jdx,solution,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob4139,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 4139,COBLENTZ,"Not specified, most likely prior to 1970"
C61435027,"Benzene, 1-phenoxy-4-(2-chloroethoxy)-","InChI=1S/C14H13ClO2/c15-10-11-16-12-6-8-14(9-7-12)17-13-4-2-1-3-5-13/h1-9H,10-11H2",,,0,C61435027_IR_0.jdx,solution,"SOLUTION (10% IN CCl4 FOR 3800-1320, 10% IN CS2 FOR 1320-400 CM^-^1)",4,DOW KBr FOREPRISM-GRATING,cob10238,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 10238,COBLENTZ,1963/12/03
C614391,Pronestyl hydrochloride,"InChI=1S/C13H21N3O.ClH/c1-3-16(4-2)10-9-15-13(17)11-5-7-12(14)8-6-11;/h5-8H,3-4,9-10,14H2,1-2H3,(H,15,17);1H",,,0,C614391_IR_0.jdx,solid,SOLID (1.5 mg / 300 mg KBr DISC),2,PERKIN-ELMER 21 (GRATING),cob5406,COBLENTZ III,THE SQUIBB INSTITUTE FOR MEDICAL RESEARCH,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 5406,COBLENTZ,1965/02/02
C61440322,8-Phenyl-1-octyl chloride,"InChI=1S/C14H21Cl/c15-13-9-4-2-1-3-6-10-14-11-7-5-8-12-14/h5,7-8,11-12H,1-4,6,9-10,13H2",,,0,C61440322_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614459,"Peroxybenzoic acid, tert-butyl ester","InChI=1S/C11H14O3/c1-11(2,3)14-13-10(12)9-7-5-4-6-8-9/h4-8H,1-3H3",,,0,C614459_IR_0.jdx,liquid,LIQUID,4,PERKIN-ELMER,cob2041,COBLENTZ,"INLAND MANUFACTURING, J. THOMPSON",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 2041,COBLENTZ,"Not specified, most likely prior to 1970"
C614482,3-Nitrochalcone,InChI=1S/C15H11NO3/c17-15(13-6-2-1-3-7-13)10-9-12-5-4-8-14(11-12)16(18)19/h1-11H/b10-9+,,,0,C614482_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614482,3-Nitrochalcone,InChI=1S/C15H11NO3/c17-15(13-6-2-1-3-7-13)10-9-12-5-4-8-14(11-12)16(18)19/h1-11H/b10-9+,143-145 C,,1,C614482_IR_1.jdx,solid,SOLID (MINERAL OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob2779,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 2779,COBLENTZ,"Not specified, most likely prior to 1970"
C614540,Alpha-n-hexyl benzyl alcohol,"InChI=1S/C13H20O/c1-2-3-4-8-11-13(14)12-9-6-5-7-10-12/h5-7,9-10,13-14H,2-4,8,11H2,1H3",,155-160 C AT 15 mmHg,0,C614540_IR_0.jdx,liquid,LIQUID,4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1269,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1269,COBLENTZ,"Not specified, most likely prior to 1970"
C614573,"5-Phenyl-2,4-pentadienophenone","InChI=1S/C17H14O/c18-17(16-12-5-2-6-13-16)14-8-7-11-15-9-3-1-4-10-15/h1-14H/b11-7+,14-8+",,,0,C614573_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614619,o-Chlorophenoxyacetic acid,"InChI=1S/C8H7ClO3/c9-6-3-1-2-4-7(6)12-5-8(10)11/h1-4H,5H2,(H,10,11)",,,0,C614619_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614619,o-Chlorophenoxyacetic acid,"InChI=1S/C8H7ClO3/c9-6-3-1-2-4-7(6)12-5-8(10)11/h1-4H,5H2,(H,10,11)",,,1,C614619_IR_1.jdx,,,,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob1163,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 1163,COBLENTZ,"Not specified, most likely prior to 1970"
C61466873,"3',4'-Dichloro-5-ethyl-2-hydroxybenzophenone","InChI=1S/C15H12Cl2O2/c1-2-9-3-6-14(18)11(7-9)15(19)10-4-5-12(16)13(17)8-10/h3-8,18H,2H2,1H3",,,0,C61466873_IR_0.jdx,solid,SOLID (MINERAL OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob4179,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 4179,COBLENTZ,"Not specified, most likely prior to 1970"
C614711,"Benzene, 1-ethoxy-2-methyl-","InChI=1S/C9H12O/c1-3-10-9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",,,0,C614711_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614711,"Benzene, 1-ethoxy-2-methyl-","InChI=1S/C9H12O/c1-3-10-9-7-5-4-6-8(9)2/h4-7H,3H2,1-2H3",,,1,C614711_IR_1.jdx,solution,"SOLUTION (10% IN CCl4 FOR 3800-1335, 10% IN CS2 FOR 1335-400 CM^-^1)",2,BECKMAN IR-9 (GRATING),cob6312,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 6312,COBLENTZ,1965/08/31
C614722,"Benzene, 1-chloro-2-ethoxy-","InChI=1S/C8H9ClO/c1-2-10-8-6-4-3-5-7(8)9/h3-6H,2H2,1H3",,82 C AT 10 mmHg,0,C614722_IR_0.jdx,solution,"SOLUTION (10% IN CCl4 FOR 3800-1330 CM^-^1, 10% IN CS2 FOR 1330-450 CM^-^1)",4,DOW KBr FOREPRISM-GRATING,cob6783,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 6783,COBLENTZ,1964/05/04
C614733,"Phenetole, o-iodo-,","InChI=1S/C8H9IO/c1-2-10-8-6-4-3-5-7(8)9/h3-6H,2H2,1H3",,"131-132 C, AT 20 mmHg",0,C614733_IR_0.jdx,liquid,LIQUID (NEAT),2,BAIRD (GRATING),cob5924,COBLENTZ III,WYANDOTTE CHEMICALS CORP.,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 5924,COBLENTZ,"Not specified, most likely prior to 1970"
C6147371,"Menadione sodium bisulfite, trihydrate","InChI=1S/C11H10O5S.Na.H2O/c1-11(17(14,15)16)6-9(12)7-4-2-3-5-8(7)10(11)13;;/h2-5H,6H2,1H3,(H,14,15,16);;1H2/q;+1;/p-1",,,0,C6147371_IR_0.jdx,solid,SOLID (NUJOL MULL),2,PERKIN-ELMER 21 (GRATING),cob5359,COBLENTZ III,ABBOTT LABORATORIES,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 5359,COBLENTZ,1962/04/18
C6147439,"5-Hepten-2-one, 6-methyl-, (2,4-dinitrophenyl)hydrazone","InChI=1S/C14H18N4O4/c1-10(2)5-4-6-11(3)15-16-13-8-7-12(17(19)20)9-14(13)18(21)22/h5,7-9,16H,4,6H2,1-3H3",,,0,C6147439_IR_0.jdx,solid,SOLID (OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob702,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 702,COBLENTZ,"Not specified, most likely prior to 1970"
C6147666,"Di-allylamine, hydrochloride","InChI=1S/C6H11N.ClH/c1-3-5-7-6-4-2;/h3-4,7H,1-2,5-6H2;1H",,,0,C6147666_IR_0.jdx,solid,"SOLID (KBr DISC, 0.9% WT.)",2,PERKIN-ELMER 157,cob9366,COBLENTZ III,"BRITISH PETROLEUM CO. LTD., ENGLAND",Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 9366,COBLENTZ,1972/07/27
C6149333,"Benzenamine, 4-(4-nitrophenoxy)-","InChI=1S/C12H10N2O3/c13-9-1-5-11(6-2-9)17-12-7-3-10(4-8-12)14(15)16/h1-8H,13H2",,,0,C6149333_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614971,5-Methylbenzimidazole,"InChI=1S/C8H8N2/c1-6-2-3-7-8(4-6)10-5-9-7/h2-5H,1H3,(H,9,10)",113-114 C,,0,C614971_IR_0.jdx,solid,SOLID (OIL MULL),4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob369,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 369,COBLENTZ,"Not specified, most likely prior to 1970"
C614971,5-Methylbenzimidazole,"InChI=1S/C8H8N2/c1-6-2-3-7-8(4-6)10-5-9-7/h2-5H,1H3,(H,9,10)",117 C,,1,C614971_IR_1.jdx,solid,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",2,DOW KBr FOREPRISM-GRATING,cob8995,COBLENTZ II,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 08995,COBLENTZ,1965/12/10
C614982,Ethyl 3-furoate,"InChI=1S/C7H8O3/c1-2-10-7(8)6-3-4-9-5-6/h3-5H,2H2,1H3",,,0,C614982_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C614993,"2-Furancarboxylic acid, ethyl ester","InChI=1S/C7H8O3/c1-2-9-7(8)6-4-3-5-10-6/h3-5H,2H2,1H3",,,0,C614993_IR_0.jdx,solution,"SOLUTION (10% CCl4 FOR 2-7.6, 10% CS2 FOR 7.6-15.9 MICRON)",2,BAIRD (GRATING),cob6732,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 6732,COBLENTZ,1954/04/19
C615123,"2-Furancarboxylic acid, 3-methylbutyl ester","InChI=1S/C10H14O3/c1-8(2)5-7-13-10(11)9-4-3-6-12-9/h3-4,6,8H,5,7H2,1-2H3",,,0,C615123_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C615156,"1H-Benzimidazole, 2-methyl-","InChI=1S/C8H8N2/c1-6-9-7-4-2-3-5-8(7)10-6/h2-5H,1H3,(H,9,10)",,,0,C615156_IR_0.jdx,gas,gas,,,,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C615189,"Benzoxazole, 2-chloro-",InChI=1S/C7H4ClNO/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,0.1-5 C,,0,C615189_IR_0.jdx,,,4,"Not specified, most likely a prism, grating, or hybrid spectrometer.",cob89,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 89,COBLENTZ,"Not specified, most likely prior to 1970"
C615203,"Benzothiazole, 2-chloro-",InChI=1S/C7H4ClNS/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,,,0,C615203_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C615225,2-(Methylmercapto)benzothiazole,"InChI=1S/C8H7NS2/c1-10-8-9-6-4-2-3-5-7(6)11-8/h2-5H,1H3",,,0,C615225_IR_0.jdx,gas,gas,,,,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C615225,2-(Methylmercapto)benzothiazole,"InChI=1S/C8H7NS2/c1-10-8-9-6-4-2-3-5-7(6)11-8/h2-5H,1H3",,,1,C615225_IR_1.jdx,solution,"SOLUTION (10% CCl4 FOR 4000-1350, 10% CCl4 FOR 440-200, 10% CS2 FOR 1350-440 CM^-^1)",2,BECKMAN IR-12 (GRATING),cob6038,COBLENTZ III,"BECKMAN INSTRUMENTS, KENNETH STINE",Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 6038,COBLENTZ,1969/05/07
C615292,"3-Hexanol, 4-methyl-","InChI=1S/C7H16O/c1-4-6(3)7(8)5-2/h6-8H,4-5H2,1-3H3",,,0,C615292_IR_0.jdx,gas,gas,,HP-GC/MS/IRD,,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,MSDC-IR,
C615292,"3-Hexanol, 4-methyl-","InChI=1S/C7H16O/c1-4-6(3)7(8)5-2/h6-8H,4-5H2,1-3H3",,,1,C615292_IR_1.jdx,solution,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-450 CM^-^1) VS SOLVENT",2,DOW KBr FOREPRISM-GRATING,cob8014,COBLENTZ III,DOW CHEMICAL COMPANY,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,COBLENTZ NO. 8014,COBLENTZ,1966/05/27
