filename,title,jcamp-dx,data type,class,origin,owner,date,names,molform,source reference,$nist id,$nist source,$nist image,spectrometer/data system,state,sampling procedure,resolution,data processing,xunits,yunits,xfactor,yfactor,deltax,firstx,lastx,firsty,maxx,minx,maxy,miny,npoints,xydata,end,x_min,x_max,y_min,y_max,path length,mp,bp,instrument parameters,xlabel,ylabel,cas name,cas registry no,$nist doc file,instrument resolution,ir source,aperture,beamsplitter,detector,scanner speed,phase correction,interferogram zerofill,spectral interval after zerofilling,spectral range,apodization,folding limits,number of interferograms averaged per single channel spectrum,$spectra version,$uncertainty in y,sample description,pressure,temperature,$nist psd file,external diffuse reflectance accessory,detector (dia. det. port in sphere),sphere diameter,acquisition mode,coadded scans,phase resolution,zerofilling,spectral resolution,wavenumber accuracy,apodization function,low pass filter,switch gain on
C582241_IR_1.jdx,"ACETOPHENONE, Alpha-HYDROXY-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1952/11/17,2-hydroxy-1-phenylethanone,C8 H8 O2,COBLENTZ NO. 05748,,COBLENTZ,cob5748,BAIRD (GRATING),SOLID (NUJOL MULL),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,4000,647,0.7193,4000,647,0.946,0.0808,3354,(X++(Y..Y)),,647.0,4000.0,0.0808,0.946,,,,NaCl PRISM,Wavenumbers (cm-1),% Transmission,,582-24-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C582241_IR_2.jdx,Alpha-HYDROXYACETOPHENONE,4.24,INFRARED SPECTRUM,COBLENTZ III,WYANDOTTE CHEMICALS CORP.,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",2-hydroxy-1-phenylethanone Glycolophenone,C8 H8 O2,COBLENTZ NO. 5942,,COBLENTZ,cob5942,BAIRD (GRATING),"SOLUTION (CCl4 FOR 2-10.5, CS2 FOR 9.8-16 MICRON) VS SOLVENT",,2,,1/CM,TRANSMITTANCE,1.0,1,,627,4000,0.7902,4000,627,0.9413,0.0368,3374,(X++(Y..Y)),,627.0,4000.0,0.0368,0.9413,"0.01 CM, AND 0.01 CM , REFERENCE CELLS : 0.05 CM",85-87 C,,NaCl PRISM,,,,582-24-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C582241_IR_3.jdx,Alpha-HYDROXYACETOPHENONE,4.24,INFRARED SPECTRUM,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",2-hydroxy-1-phenylethanone,C8 H8 O2,COBLENTZ NO. 1583,,COBLENTZ,cob1583,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MINERAL OIL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006856,2.041,15.9312,0.656,15.9312,2.041,0.948,0.08,2027,(X++(Y..Y)),,2.041,15.9312,0.08,0.948,,,,,,,,582-24-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5822695_IR_0.jdx,"PYRIMIDINE, 2,4-DIAMINO-6-CHLORO-5-(p-CHLOROPHENYLAZO)-",4.24,INFRARED SPECTRUM,COBLENTZ III,SOUTHERN RESEARCH INSTITUTE,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1959/02/04,"6-chloro-5-[(E)-(4-chlorophenyl)diazenyl]-2,4-pyrimidinediamine Pyrimidine, 4-chloro-5-(( p-chloro-phenyl )azo)-2,6-diamino-",C10 H8 Cl2 N6,COBLENTZ NO. 8250,,COBLENTZ,cob8250,PERKIN-ELMER 21 (GRATING),SOLID (0.5 mg / 650 mg KBr DISC),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH II) FROM HARD COPY,1/CM,TRANSMITTANCE,1.0,1,,610,4000,0.7499,4000,610,0.9058,0.1607,3391,(X++(Y..Y)),,610.0,4000.0,0.1607,0.9058,,,,FILTER CHANGE ABOUT 1100 CM^-^1,,,,5822-69-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C582332_IR_0.jdx,"m-Aminobenzoic acid, ethyl ester",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1964/06/24,ethyl 3-aminobenzoate,C9 H11 N O2,COBLENTZ NO. 6727,,COBLENTZ,cob6727,BECKMAN IR-9 (GRATING),"SOLUTION (5% CCl4 FOR 3800-1330, 5% CS2 FOR 1330-400 CM^-^1))",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3800,403,0.9703,3800,403,0.978,-0.0036,3398,(X++(Y..Y)),,403.0,3800.0,-0.0036,0.978,"0.011 CM, 0.011 CM",,,"ORDER CHANGES: 670, 1200, 2000 CM^-^1",,,,582-33-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5824408_IR_0.jdx,Tritylamine,4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 19 H 17 N,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,3.6e-06,4.0,550.0,3846.0,0.000544,3846,550,0.036,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.036,,,,,,,,5824-40-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58253_IR_0.jdx,"BENZODIAZEPINE-4-OXIDE, 7-CHLORO-2-METHYLAMINO-5-PHENYL-3H-1,4-",4.24,INFRARED SPECTRUM,COBLENTZ III,,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1962/08/16,"N-(7-chloro-4-oxido-5-phenyl-3H-1,4-benzodiazepin-2-yl)-N-methylamine 7-chloro-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-amine 4-oxide LIBRIUM BASE",C16 H14 Cl N3 O,COBLENTZ NO. 05073,,COBLENTZ,cob5073,PERKIN-ELMER 21 (GRATING),"SOLUTION 1% (CS2 FOR 2-14.9 microns, AND C2Cl4 FOR 3.5-7.4 microns)",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,4000,671,0.9603,4000,671,0.9602,0.046,3330,(X++(Y..Y)),,671.0,4000.0,0.046,0.9603,0.1 CM,236-236.5 C,,FILTER AT ABOUT 10 MICRONS,Wavenumbers (cm-1),Transmittance,,58-25-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5825796_IR_0.jdx,"2-(4-Chloro-3,5-xylyloxy)-ethanol",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 13 Cl O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,9.2352e-05,4.0,450.0,3966.0,0.013299,3966,450,0.92352,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.92352,,,,,,,,5825-79-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5826733_IR_0.jdx,"Dimethyl bicyclo[2.2.1]-5-heptene-2,3-dicarboxylate",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 14 O 4,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,0.4646,4000.7,549.759,0.120955,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.12095500000000001,,,,,,,,5826-73-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58275_IR_0.jdx,Menadione,4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 8 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,6.2024e-05,4.0,450.0,3966.0,0.034113,3966,450,0.62024,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.62024,,,,,,,,58-27-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583028_IR_0.jdx,Ethyl 4-(trifluoromethyl)benzoate,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 9 F 3 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,0.5487,4000.7,549.759,0.601133,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.601133,,,,,,,,583-02-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583039_IR_0.jdx,Fenipentol,4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 16 O,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,6.5533e-05,4.0,450.0,3966.0,0.019267,3966,450,0.65533,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.65533,,,,,,,,583-03-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583051_IR_0.jdx,"1-Phenyl-1,4-pentanedione",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 11 H 12 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,9.327,4000.7,549.759,0.127087,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.127087,,,,,,,,583-05-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583062_IR_0.jdx,3-Benzoylacrylic acid,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 10 H 8 O 3,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,13.375,4000.7,549.759,0.062975,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.062975,,,,,,,,583-06-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58311583_IR_0.jdx,"1-(3-METHYL-4-MORPHOLINO-2,2-DIPHENYLBUTYRYL) PYRROLIDINE,HYDROCHLORIDE",4.24,INFRARED SPECTRUM,COBLENTZ III,SMITH KLINE & FRENCH LABS.,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1957/06/12,"4-[2-methyl-4-oxo-3,3-diphenyl-4-(1-pyrrolidinyl)butyl]morpholine hydrochloride Pyrrolidine, 1-(2,2-dihexyl-3-methyl-4-morpholinobutyryl)-, mono-hydrochloride",C25 H33 Cl N2 O2,COBLENTZ NO. 9104,,COBLENTZ,cob9104,PERKIN-ELMER 21 (GRATING),SOLID (NUJOL MULL),TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH II) FROM HARD COPY,1/CM,TRANSMITTANCE,1.0,1,,641,4000,0.5855,4000,641,0.8263,0.0285,3360,(X++(Y..Y)),,641.0,4000.0,0.0285,0.8263,,,,NaCl PRISM,,,,58311-58-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5831221_IR_0.jdx,"5,8-DIHYDRO-2-METHYL-3-(1-PHENYL-5-TETRAZOLYLTHIO)-5,8-ETHANO-1,4-NAPHTHOHYDROQUINONE",4.24,INFRARED SPECTRUM,COBLENTZ,"EASTMAN KODAK COMPANY, RESEARCH LABORATORIES, ROCHESTER, N.Y.",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C20 H18 N4 O2 S,COBLENTZ NO. 4437,,COBLENTZ,cob4437,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr PRESSING),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006692,1.993,16.0001,0.402,16.0001,1.993,0.996,0.09,2094,(X++(Y..Y)),,1.993,16.0001,0.09,0.996,,185-186 C,,,,,,5831-22-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5831232_IR_0.jdx,"5,8-DIHYDRO-5,8-ETHANO-2-PHENYL-3-(1-PHENYL-5'-TETRAZOLYLTHIO)-1,4-NAPHTHOHYDROQUINONE",4.24,INFRARED SPECTRUM,COBLENTZ,"EASTMAN KODAK COMPANY, RESEARCH LABORATORIES, ROCHESTER, N.Y.",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C25 H20 N4 O2 S,COBLENTZ NO. 4433,,COBLENTZ,cob4433,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr PRESSING),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006686,2.013,16.0004,0.479,16.0004,2.013,0.967,0.029,2093,(X++(Y..Y)),,2.013,16.0004,0.029,0.967,,199.5-200 C,,,,,,5831-23-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583197_IR_0.jdx,"Benzene, 1-bromo-2-ethoxy-",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 9 Br O,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.00013717,4.0,450.0,3966.0,0.023456,3966,450,1.3717,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,1.3717,,,,,,,,583-19-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583197_IR_1.jdx,O-BROMOPHENETOLE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",2-bromophenyl ethyl ether 1-bromo-2-ethoxybenzene,C8 H9 Br O,COBLENTZ NO. 2810,,COBLENTZ,cob2810,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006635,2.04,15.9995,0.955,15.9995,2.04,0.99,0.044,2105,(X++(Y..Y)),,2.04,15.9995,0.044,0.99,0.003 CM,,120-122 C AT 20 mmHg,,,,,583-19-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58322_IR_0.jdx,"PYRIMIDINE, 2,6-BIS(DIETHANOLAMINO)-4,8-DIPIPERIDINO-PYRIMIDO-(5,4-d)-",4.24,INFRARED SPECTRUM,COBLENTZ III,,COBLENTZ SOC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1963/04/12,PERSANTIN,C24 H40 N8 O4,COBLENTZ NO. 05167,,COBLENTZ,cob5167,PERKIN-ELMER 21 (GRATING),SOLID (KBr DISC) VS KBr,TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,4000,667,0.8448,4000,667,0.9513,0.0298,3334,(X++(Y..Y)),,667.0,4000.0,0.0298,0.9513,,163 C,,FILTER AT ABOUT 10 MICRONS,Wavenumbers (cm-1),Transmittance,,58-32-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5832440_IR_0.jdx,4-Methyl-3-nitropyridine,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 6 H 6 N 2 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,4.822,4000.7,549.759,0.196022,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.196022,,,,,,,,5832-44-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58324804_IR_0.jdx,"Benzoic acid, p-benzylthio-, ethyl ester",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 16 H 16 O 2 S,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,4.1791e-05,4.0,450.0,3966.0,0.0,3966,450,0.41791,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.41791,,,,,,,,58324-80-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5834162_IR_0.jdx,3-Methylthiophene-2-carboxaldehyde,4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 6 H 6 O S,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.929,549.8,4000.8,2.144,4000.75,549.766,0.188514,0,1790,(X++(Y..Y)),,549.766,4000.8,0.0,0.18851400000000001,,,,,,,,5834-16-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C58342577_IR_0.jdx,"(+)tr-4,5-Bis(iodomethyl)-2,2-dimethyl-1,3-dioxolane",4.24,INFRARED SPECTRUM,,EPA-IR VAPOR PHASE LIBRARY,SRD/NIST Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 7 H 12 I 2 O 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,0.001,1.92898,549.8,4000.7,2.944,4000.7,549.759,0.135254,0,1790,(X++(Y..Y)),,549.759,4000.7,0.0,0.13525399999999999,,,,,,,,58342-57-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583460_IR_0.jdx,5-BENZYLIDENE-2-THIO-HYDANTOIN,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",(5E)-5-benzylidene-2-thioxo-4-imidazolidinone,C10 H8 N2 O S,COBLENTZ NO. 373,,COBLENTZ,cob373,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (OIL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006645,2.043,15.9898,0.265,15.9898,2.043,0.95,0.028,2100,(X++(Y..Y)),,2.043,15.9898,0.028,0.95,,262-265 C,,,,,,583-46-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5834811_IR_0.jdx,"Mercury, (1,4,5,6,7,7-hexachloro-5-norbornene-2,3-dicarboximidato)-phenyl-",4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,Copyright (C) 1987 by the Coblentz Society Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1965/05/12,,C15 H7 Cl6 Hg N O2,COBLENTZ NO. 8106,,COBLENTZ,cob8106,DOW KBr FOREPRISM-GRATING,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH II) FROM HARD COPY,1/CM,TRANSMITTANCE,1.0,1,,382,3796,0.7247,3796,382,0.9088,0.1236,3415,(X++(Y..Y)),,382.0,3796.0,0.1236,0.9088,,228 C,,"BLAZED AT 3.5, 12.0, 20.0 MICRON AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,,5834-81-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583482_IR_0.jdx,"3,4-Dimethylhexane",4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 18,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,5.3e-06,4.0,550.0,3846.0,0.000488,3846,550,0.053,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.053,,,,,,,,583-48-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583539_IR_0.jdx,"Benzene, 1,2-dibromo-",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 6 H 4 Br 2,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,8.0991e-05,4.0,450.0,3966.0,0.0,3966,450,0.80991,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.80991,,,,,,,,583-53-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583539_IR_1.jdx,o-DICHLOROBENZENE,4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CORNING CORP.,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1966,"1,2-dibromobenzene BENZENE, 1,2-DIBROMO-",C6 H4 Br2,COBLENTZ NO. 4276,,COBLENTZ,cob4276,PERKIN-ELMER 521 (GRATING),"SOLUTION (6% IN CCl4 FOR 3800-1300, 6% IN CS2 FOR 1350-680, AND 6% IN CCl4 FOR 680-240 CM^-^1) VERSUS SOLVENT",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY (FROM TWO SEGMENTS),1/CM,TRANSMITTANCE,1.0,1,1.024477,238.93,3811.28,0.881,3811.28,238.93,0.916,0.144172,3488,(X++(Y..Y)),,238.93,3811.28,0.1442,0.916,"0.010, 0.010, AND 0.020 CM (CsBr CELL)",,,"FILTERS AT 3150, 2500, 2000, 1150, 700, 410; GRATING CHANGES AT 2000, 630 CM^-^1",,,,583-53-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C5835472_IR_0.jdx,"2,4-THIAZOLIDINEDIONE, 5-ISOPROPYLIDENE",4.24,INFRARED SPECTRUM,COBLENTZ,"TENNESSEE EASTMAN COMPANY, RESEARCH LABORATORIES",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970","5-(1-methylethylidene)-1,3-thiazolidine-2,4-dione",C6 H7 N O2 S,COBLENTZ NO. 710,,COBLENTZ,cob710,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr PELLET),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006839,2.007,15.9707,0.711,15.9707,2.007,0.97,0.046,2043,(X++(Y..Y)),,2.007,15.9707,0.046,0.97,,161-162 C,,,,,,5835-47-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583551_IR_0.jdx,"Benzene, 1-bromo-2-iodo-",4.24,INFRARED SPECTRUM,,Sadtler Research Labs Under US-EPA Contract,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 6 H 4 Br I,,,MSDC-IR,,,gas,,,,1/CM,ABSORBANCE,1.0,6.6824e-05,4.0,450.0,3966.0,0.032276,3966,450,0.66824,0,880,(X++(Y..Y)),,450.0,3966.0,0.0,0.66824,,,,,,,,583-55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583551_IR_1.jdx,1-Bromo-2-iodobenzene,4.24,INFRARED SPECTRUM,COBLENTZ III,DOW CHEMICAL COMPANY,COPYRIGHT (C) 1988 by COBLENTZ SOCIETY INC. Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,1968/01/29,,C6 H4 Br I,COBLENTZ NO. 5655,,COBLENTZ,cob5655,DOW KBr FOREPRISM-GRATING,"SOLUTION (10% CCl4 FOR 3800-1380, 10% CS2 FOR 1380-450)",TRANSMISSION,2,DIGITIZED BY COBLENTZ SOCIETY (BATCH I) FROM HARD COPY,1/CM,TRANSMITTANCE,1,1,1,3820,448,0.9419,3820,448,0.9507,0.0011,3373,(X++(Y..Y)),,448.0,3820.0,0.0011,0.9507,"0.0105 CM, 0.0109 CM",,,"BLAZED AT 3.5, 12.0, 20.0 AND CHANGED AT 5.0, 7.5, 14.9 MICRON",,,,583-55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C583573_IR_0.jdx,"1,2-Dimethylcyclohexane",4.24,INFRARED SPECTRUM,,NIST Mass Spectrometry Data Center,NIST Standard Reference Data Program Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,,,C 8 H 16,,,MSDC-IR,,HP-GC/MS/IRD,gas,,,,1/CM,ABSORBANCE,1.0,4.1e-06,4.0,550.0,3846.0,0.000271,3846,550,0.041,0,825,(X++(Y..Y)),,550.0,3846.0,0.0,0.040999999999999995,,,,,,,,583-57-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
